response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0514,0.0000,0.0000,0.0000,0.0510,0.0000,200,0.0651
0.0181,0.0000,0.0000,0.0000,0.0181,0.0000,200,0.0984
0.0168,0.0000,0.0000,0.0000,0.0167,0.0000,200,0.1007
0.0243,0.0000,0.0000,0.0000,0.0236,0.0006,200,0.0936
0.0128,0.0000,0.0000,0.0000,0.0127,0.0000,200,0.1053
0.0083,0.0000,0.0000,0.0000,0.0080,0.0003,200,0.1102
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.1081
0.0560,0.0000,0.0000,0.0000,0.0559,0.0000,200,0.0633
0.0391,0.0000,0.0000,0.0000,0.0389,0.0001,200,0.0807
0.0175,0.0000,0.0000,0.0000,0.0175,0.0000,200,0.1024
0.0022,0.0000,0.0000,0.0000,0.0021,0.0000,200,0.1186
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.1199
0.0352,0.0000,0.0000,0.0001,0.0350,0.0000,200,0.0859
0.0128,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.1083
0.0150,0.0000,0.0000,0.0000,0.0149,0.0000,200,0.1069
0.0534,0.0000,0.0000,0.0000,0.0534,0.0000,200,0.0694
0.0104,0.0000,0.0000,0.0000,0.0099,0.0005,200,0.1126
0.0095,0.0000,0.0000,0.0004,0.0090,0.0001,200,0.1140
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.1181
0.0134,0.0000,0.0000,0.0001,0.0132,0.0001,200,0.1102
0.0144,0.0000,0.0000,0.0000,0.0141,0.0003,200,0.1102
0.0209,0.0000,0.0000,0.0000,0.0208,0.0000,200,0.1040
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1192
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,200,0.1179
0.0351,0.0000,0.0000,0.0000,0.0351,0.0000,200,0.0907
0.0122,0.0000,0.0000,0.0000,0.0121,0.0000,200,0.1144
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.1243
0.0060,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1210
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.1247
0.0147,0.0000,0.0000,0.0000,0.0145,0.0001,200,0.1133
0.0691,0.0000,0.0000,0.0000,0.0689,0.0001,200,0.0592
0.0268,0.0000,0.0000,0.0001,0.0264,0.0003,200,0.1024
0.0073,0.0000,0.0000,0.0000,0.0073,0.0000,200,0.1219
0.0018,0.0000,0.0000,0.0001,0.0017,0.0000,200,0.1279
0.0308,0.0000,0.0000,0.0000,0.0306,0.0003,200,0.0994
0.0327,0.0000,0.0000,0.0000,0.0326,0.0001,200,0.0977
0.0017,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.1292
0.0022,0.0000,0.0000,0.0000,0.0021,0.0001,200,0.1292
0.0119,0.0000,0.0000,0.0001,0.0115,0.0002,200,0.1198
0.0065,0.0000,0.0000,0.0000,0.0063,0.0002,200,0.1259
0.0054,0.0000,0.0000,0.0000,0.0051,0.0003,200,0.1270
0.0209,0.0000,0.0000,0.0000,0.0209,0.0000,200,0.1120
0.0120,0.0000,0.0000,0.0000,0.0119,0.0000,200,0.1212
0.0060,0.0000,0.0000,0.0000,0.0052,0.0008,200,0.1273
0.0225,0.0000,0.0000,0.0000,0.0224,0.0001,200,0.1113
0.0187,0.0000,0.0000,0.0000,0.0186,0.0000,200,0.1166
0.0471,0.0000,0.0000,0.0000,0.0470,0.0000,200,0.0882
0.0234,0.0000,0.0000,0.0000,0.0228,0.0000,200,0.1120
0.0326,0.0000,0.0000,0.0000,0.0325,0.0001,200,0.1030
0.0128,0.0000,0.0000,0.0001,0.0126,0.0001,200,0.1230
0.0043,0.0000,0.0000,0.0000,0.0042,0.0001,200,0.1331
0.0182,0.0000,0.0000,0.0000,0.0181,0.0001,200,0.1192
0.0054,0.0000,0.0000,0.0000,0.0052,0.0001,200,0.1324
0.0326,0.0000,0.0000,0.0000,0.0325,0.0000,200,0.1061
0.0152,0.0000,0.0000,0.0000,0.0152,0.0000,200,0.1235
0.0327,0.0000,0.0000,0.0000,0.0321,0.0006,200,0.1075
0.0110,0.0000,0.0000,0.0000,0.0109,0.0000,200,0.1297
0.0157,0.0000,0.0000,0.0001,0.0156,0.0000,200,0.1258
0.0253,0.0000,0.0000,0.0000,0.0252,0.0001,200,0.1165
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.1387
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1387
0.0617,0.0000,0.0000,0.0000,0.0616,0.0001,200,0.0817
0.0237,0.0000,0.0000,0.0000,0.0231,0.0006,200,0.1207
0.0467,0.0000,0.0000,0.0000,0.0463,0.0000,200,0.0978
0.0545,0.0000,0.0000,0.0000,0.0544,0.0001,200,0.0908
0.0102,0.0000,0.0000,0.0000,0.0102,0.0000,200,0.1352
0.0175,0.0000,0.0000,0.0000,0.0174,0.0001,200,0.1283
0.0303,0.0000,0.0000,0.0000,0.0299,0.0003,200,0.1165
0.0644,0.0000,0.0000,0.0002,0.0642,0.0000,200,0.0830
0.0117,0.0000,0.0000,0.0000,0.0116,0.0000,200,0.1358
0.0313,0.0000,0.0000,0.0000,0.0310,0.0003,200,0.1165
0.0563,0.0000,0.0000,0.0000,0.0557,0.0001,200,0.0921
0.0072,0.0000,0.0000,0.0000,0.0071,0.0001,200,0.1415
0.0140,0.0000,0.0000,0.0000,0.0138,0.0001,200,0.1352
0.0089,0.0000,0.0000,0.0000,0.0089,0.0000,200,0.1407
0.0039,0.0000,0.0000,0.0000,0.0034,0.0005,200,0.1468
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.1457
0.0193,0.0000,0.0000,0.0000,0.0193,0.0000,200,0.1314
0.0379,0.0000,0.0000,0.0000,0.0379,0.0000,200,0.1136
0.0162,0.0000,0.0000,0.0000,0.0157,0.0004,200,0.1356
0.0190,0.0000,0.0000,0.0000,0.0189,0.0000,200,0.1329
0.0416,0.0000,0.0000,0.0000,0.0416,0.0001,200,0.1109
0.0157,0.0000,0.0000,0.0000,0.0157,0.0000,200,0.1374
0.0044,0.0000,0.0000,0.0000,0.0043,0.0001,200,0.1492
0.0330,0.0000,0.0000,0.0000,0.0329,0.0000,200,0.1209
0.0396,0.0000,0.0000,0.0000,0.0395,0.0000,200,0.1146
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.1428
0.0050,0.0000,0.0000,0.0000,0.0049,0.0001,200,0.1507
0.0251,0.0000,0.0000,0.0000,0.0248,0.0002,200,0.1309
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,0.1475
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.1519
0.0157,0.0000,0.0000,0.0000,0.0156,0.0000,200,0.1418
0.0347,0.0000,0.0000,0.0001,0.0345,0.0000,200,0.1228
0.0406,0.0000,0.0000,0.0000,0.0405,0.0001,200,0.1175
0.0050,0.0000,0.0000,0.0000,0.0044,0.0005,200,0.1531
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.1560
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,200,0.1479
0.0345,0.0000,0.0000,0.0000,0.0344,0.0001,200,0.1249
0.0040,0.0000,0.0000,0.0000,0.0039,0.0001,200,0.1560
0.0470,0.0000,0.0000,0.0000,0.0468,0.0001,200,0.1133
0.0280,0.0000,0.0000,0.0000,0.0278,0.0002,200,0.1333
0.0293,0.0000,0.0000,0.0000,0.0291,0.0000,200,0.1323
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,0.1575
0.0389,0.0000,0.0000,0.0000,0.0386,0.0003,200,0.1235
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.1507
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.1575
0.0909,0.0000,0.0000,0.0000,0.0909,0.0000,200,0.0724
0.0265,0.0000,0.0000,0.0000,0.0263,0.0002,200,0.1378
0.0029,0.0000,0.0000,0.0001,0.0023,0.0005,200,0.1629
0.0185,0.0000,0.0000,0.0000,0.0184,0.0000,200,0.1474
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.1613
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,200,0.1587
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.1591
0.0145,0.0000,0.0000,0.0000,0.0145,0.0000,200,0.1515
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.1643
0.0293,0.0000,0.0000,0.0000,0.0291,0.0001,200,0.1374
0.0265,0.0000,0.0000,0.0000,0.0264,0.0000,200,0.1402
0.0042,0.0000,0.0000,0.0000,0.0041,0.0001,200,0.1633
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,0.1581
0.0377,0.0000,0.0000,0.0001,0.0376,0.0000,200,0.1302
