response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0125,0.0000,0.0000,0.0000,0.0125,0.0000,200,0.0719
0.0504,0.0000,0.0000,0.0000,0.0504,0.0000,200,0.0340
0.0238,0.0000,0.0000,0.0000,0.0237,0.0000,200,0.0608
0.0248,0.0000,0.0000,0.0001,0.0246,0.0000,200,0.0598
0.0134,0.0000,0.0000,0.0000,0.0133,0.0000,200,0.0713
0.0194,0.0000,0.0000,0.0000,0.0185,0.0000,200,0.0653
0.0224,0.0000,0.0000,0.0000,0.0224,0.0000,200,0.0623
0.0809,0.0000,0.0000,0.0000,0.0704,0.0000,200,0.0039
0.0401,0.0000,0.0000,0.0001,0.0399,0.0001,200,0.0451
0.0149,0.0000,0.0000,0.0000,0.0148,0.0000,200,0.0703
0.0264,0.0000,0.0000,0.0000,0.0263,0.0001,200,0.0591
0.0555,0.0000,0.0000,0.0000,0.0554,0.0000,200,0.0311
0.0116,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.0759
0.0368,0.0000,0.0000,0.0000,0.0368,0.0000,200,0.0510
0.0441,0.0000,0.0000,0.0000,0.0439,0.0001,200,0.0443
0.0206,0.0000,0.0000,0.0000,0.0205,0.0001,200,0.0684
0.0205,0.0000,0.0000,0.0000,0.0204,0.0000,200,0.0688
0.0269,0.0000,0.0000,0.0000,0.0268,0.0000,200,0.0628
0.0256,0.0000,0.0000,0.0001,0.0254,0.0001,200,0.0647
0.0224,0.0000,0.0000,0.0000,0.0223,0.0000,200,0.0683
0.0402,0.0000,0.0000,0.0000,0.0401,0.0000,200,0.0510
0.0372,0.0000,0.0000,0.0000,0.0372,0.0000,200,0.0544
0.0123,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.0801
0.0207,0.0000,0.0000,0.0000,0.0206,0.0000,200,0.0719
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.0843
0.0147,0.0000,0.0000,0.0001,0.0144,0.0000,200,0.0790
0.0052,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.0893
0.0163,0.0000,0.0000,0.0003,0.0158,0.0001,200,0.0787
0.0284,0.0000,0.0000,0.0000,0.0283,0.0000,200,0.0670
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.0924
0.0111,0.0000,0.0000,0.0000,0.0111,0.0000,200,0.0852
0.0242,0.0000,0.0000,0.0001,0.0236,0.0005,200,0.0727
0.0160,0.0000,0.0000,0.0000,0.0157,0.0002,200,0.0823
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,200,0.0912
0.0229,0.0000,0.0000,0.0000,0.0229,0.0000,200,0.0775
0.0456,0.0000,0.0000,0.0000,0.0454,0.0001,200,0.0549
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,0.0916
0.0184,0.0000,0.0000,0.0000,0.0183,0.0000,200,0.0823
0.0700,0.0000,0.0000,0.0000,0.0699,0.0000,200,0.0307
0.0159,0.0000,0.0000,0.0000,0.0157,0.0001,200,0.0855
0.0303,0.0000,0.0000,0.0000,0.0302,0.0001,200,0.0713
0.0178,0.0000,0.0000,0.0000,0.0177,0.0000,200,0.0842
0.0177,0.0000,0.0000,0.0000,0.0176,0.0000,200,0.0847
0.0178,0.0000,0.0000,0.0000,0.0177,0.0000,200,0.0852
0.0603,0.0000,0.0000,0.0000,0.0602,0.0001,200,0.0431
0.0193,0.0000,0.0000,0.0000,0.0192,0.0000,200,0.0846
0.0200,0.0000,0.0000,0.0000,0.0199,0.0001,200,0.0845
0.0575,0.0000,0.0000,0.0000,0.0572,0.0003,200,0.0470
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,0.0954
0.0303,0.0000,0.0000,0.0000,0.0302,0.0001,200,0.0753
0.0133,0.0000,0.0000,0.0000,0.0127,0.0006,200,0.0937
0.0129,0.0000,0.0000,0.0000,0.0129,0.0000,200,0.0945
0.0199,0.0000,0.0000,0.0000,0.0199,0.0000,200,0.0875
0.0234,0.0000,0.0000,0.0000,0.0231,0.0003,200,0.0844
0.0236,0.0000,0.0000,0.0000,0.0235,0.0001,200,0.0847
0.0446,0.0000,0.0000,0.0000,0.0444,0.0001,200,0.0641
