response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0046,0.0000,0.0000,0.0001,0.0044,0.0001,200,0.0652
0.0038,0.0000,0.0000,0.0000,0.0013,0.0001,200,0.0664
0.0043,0.0000,0.0000,0.0024,0.0017,0.0001,200,0.0663
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,0.0625
0.0194,0.0000,0.0000,0.0002,0.0191,0.0000,200,0.0521
0.0149,0.0000,0.0000,0.0000,0.0148,0.0000,200,0.0567
0.0095,0.0000,0.0000,0.0000,0.0094,0.0001,200,0.0625
0.0425,0.0000,0.0000,0.0000,0.0424,0.0000,200,0.0296
0.0566,0.0000,0.0000,0.0000,0.0565,0.0000,200,0.0155
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,0.0688
0.0527,0.0000,0.0000,0.0000,0.0526,0.0000,200,0.0200
0.0154,0.0000,0.0000,0.0000,0.0153,0.0000,200,0.0577
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,200,0.0629
0.0557,0.0000,0.0000,0.0000,0.0553,0.0001,200,0.0178
0.0182,0.0000,0.0000,0.0000,0.0181,0.0001,200,0.0556
0.0174,0.0000,0.0000,0.0000,0.0173,0.0000,200,0.0568
0.0447,0.0000,0.0000,0.0000,0.0447,0.0000,200,0.0296
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,200,0.0672
0.0081,0.0000,0.0000,0.0008,0.0073,0.0000,200,0.0666
0.0086,0.0000,0.0000,0.0005,0.0080,0.0000,200,0.0664
0.0114,0.0000,0.0000,0.0000,0.0107,0.0001,200,0.0641
0.0186,0.0000,0.0000,0.0000,0.0184,0.0001,200,0.0574
0.0271,0.0000,0.0000,0.0000,0.0271,0.0000,200,0.0489
0.0031,0.0000,0.0000,0.0000,0.0031,0.0000,200,0.0731
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,0.0732
0.0426,0.0000,0.0000,0.0000,0.0425,0.0000,200,0.0339
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,0.0705
0.0114,0.0000,0.0000,0.0010,0.0103,0.0000,200,0.0657
0.0015,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.0762
