response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0115,0.0000,0.0000,0.0000,0.0110,0.0004,200,0.0266
0.0119,0.0000,0.0000,0.0000,0.0115,0.0004,200,0.0262
0.0221,0.0017,0.0000,0.0064,0.0135,0.0000,200,0.0162
0.0223,0.0016,0.0000,0.0063,0.0143,0.0000,200,0.0167
0.0150,0.0000,0.0000,0.0000,0.0150,0.0000,200,0.0243
0.0211,0.0000,0.0000,0.0000,0.0146,0.0000,200,0.0185
0.0158,0.0000,0.0000,0.0000,0.0158,0.0001,200,0.0240
0.0209,0.0014,0.0000,0.0048,0.0147,0.0000,200,0.0191
0.0332,0.0060,0.0000,0.0022,0.0249,0.0001,200,0.0070
0.0158,0.0000,0.0000,0.0000,0.0158,0.0000,200,0.0246
0.0164,0.0000,0.0000,0.0000,0.0164,0.0000,200,0.0245
0.0165,0.0000,0.0000,0.0000,0.0155,0.0009,200,0.0261
0.0224,0.0000,0.0000,0.0043,0.0173,0.0006,200,0.0208
0.0260,0.0002,0.0000,0.0059,0.0199,0.0000,200,0.0180
0.0181,0.0000,0.0000,0.0000,0.0165,0.0016,200,0.0266
0.0210,0.0000,0.0000,0.0000,0.0210,0.0000,200,0.0238
0.0187,0.0000,0.0000,0.0000,0.0186,0.0000,200,0.0262
0.0202,0.0000,0.0000,0.0000,0.0201,0.0000,200,0.0247
0.0200,0.0000,0.0000,0.0001,0.0199,0.0000,200,0.0249
0.0211,0.0000,0.0000,0.0000,0.0211,0.0000,200,0.0239
0.0190,0.0000,0.0000,0.0001,0.0189,0.0000,200,0.0260
0.0195,0.0000,0.0000,0.0014,0.0180,0.0001,200,0.0256
0.0207,0.0000,0.0000,0.0000,0.0206,0.0001,200,0.0244
0.0317,0.0000,0.0000,0.0062,0.0206,0.0000,200,0.0135
0.0282,0.0010,0.0000,0.0058,0.0213,0.0000,200,0.0171
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.0402
0.0199,0.0000,0.0000,0.0000,0.0198,0.0000,200,0.0255
0.0188,0.0002,0.0000,0.0000,0.0185,0.0000,200,0.0267
0.0204,0.0000,0.0000,0.0006,0.0197,0.0000,200,0.0251
0.0074,0.0000,0.0000,0.0004,0.0064,0.0000,200,0.0381
0.0227,0.0000,0.0000,0.0006,0.0220,0.0000,200,0.0228
0.0189,0.0001,0.0000,0.0001,0.0186,0.0000,200,0.0267
0.0337,0.0048,0.0000,0.0060,0.0229,0.0000,200,0.0135
0.0201,0.0000,0.0000,0.0000,0.0200,0.0001,200,0.0273
0.0237,0.0000,0.0000,0.0000,0.0237,0.0000,200,0.0237
0.0235,0.0000,0.0000,0.0000,0.0235,0.0000,200,0.0239
0.0024,0.0000,0.0000,0.0000,0.0023,0.0000,200,0.0451
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,0.0451
0.0078,0.0000,0.0000,0.0000,0.0069,0.0002,200,0.0409
0.0255,0.0000,0.0000,0.0000,0.0254,0.0000,200,0.0234
0.0086,0.0000,0.0000,0.0000,0.0068,0.0018,200,0.0404
0.0249,0.0000,0.0000,0.0000,0.0248,0.0000,200,0.0242
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.0455
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.0448
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.0432
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,200,0.0474
0.0253,0.0000,0.0000,0.0000,0.0251,0.0000,200,0.0263
0.0254,0.0000,0.0000,0.0000,0.0191,0.0061,200,0.0263
0.0092,0.0000,0.0000,0.0000,0.0090,0.0002,200,0.0448
0.0304,0.0000,0.0000,0.0000,0.0304,0.0000,200,0.0236
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,0.0455
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.0484
0.0078,0.0000,0.0000,0.0000,0.0074,0.0003,200,0.0474
0.0360,0.0000,0.0000,0.0000,0.0307,0.0000,200,0.0197
0.0055,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.0502
0.0376,0.0000,0.0000,0.0000,0.0309,0.0000,200,0.0183
0.0458,0.0000,0.0000,0.0059,0.0317,0.0000,200,0.0100
0.0134,0.0000,0.0000,0.0014,0.0120,0.0000,200,0.0426
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.0516
0.0385,0.0009,0.0000,0.0062,0.0314,0.0000,200,0.0175
0.0109,0.0000,0.0000,0.0000,0.0108,0.0000,200,0.0452
0.0131,0.0000,0.0000,0.0000,0.0112,0.0018,200,0.0449
0.0322,0.0000,0.0000,0.0000,0.0282,0.0040,200,0.0258
0.0028,0.0000,0.0000,0.0000,0.0027,0.0000,200,0.0559
0.0398,0.0017,0.0000,0.0054,0.0326,0.0000,200,0.0188
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,200,0.0518
0.0331,0.0000,0.0000,0.0000,0.0330,0.0000,200,0.0262
0.0146,0.0000,0.0000,0.0000,0.0145,0.0000,200,0.0450
0.0205,0.0000,0.0000,0.0000,0.0205,0.0000,200,0.0390
0.0123,0.0000,0.0000,0.0000,0.0122,0.0000,200,0.0474
0.0054,0.0000,0.0000,0.0000,0.0038,0.0008,200,0.0544
0.0159,0.0000,0.0000,0.0000,0.0150,0.0002,200,0.0440
0.0149,0.0000,0.0000,0.0000,0.0148,0.0000,200,0.0450
0.0218,0.0000,0.0000,0.0010,0.0208,0.0000,200,0.0381
0.0091,0.0000,0.0000,0.0013,0.0078,0.0000,200,0.0509
0.0147,0.0000,0.0000,0.0000,0.0143,0.0003,200,0.0453
0.0156,0.0000,0.0000,0.0000,0.0153,0.0003,200,0.0453
0.0121,0.0000,0.0000,0.0000,0.0121,0.0000,200,0.0487
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,0.0552
0.0025,0.0000,0.0000,0.0000,0.0022,0.0000,200,0.0586
0.0165,0.0000,0.0000,0.0000,0.0165,0.0000,200,0.0449
0.0357,0.0000,0.0000,0.0000,0.0356,0.0000,200,0.0261
0.0020,0.0000,0.0000,0.0000,0.0018,0.0000,200,0.0609
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,200,0.0557
0.0245,0.0000,0.0000,0.0000,0.0244,0.0001,200,0.0394
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.0589
0.0413,0.0000,0.0000,0.0000,0.0412,0.0000,200,0.0240
0.0025,0.0000,0.0000,0.0000,0.0022,0.0003,200,0.0628
0.0098,0.0000,0.0000,0.0000,0.0093,0.0004,200,0.0559
0.0056,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.0604
0.0175,0.0000,0.0000,0.0000,0.0174,0.0000,200,0.0491
0.0275,0.0000,0.0000,0.0000,0.0274,0.0001,200,0.0398
0.0275,0.0000,0.0000,0.0000,0.0274,0.0000,200,0.0400
0.0088,0.0000,0.0000,0.0002,0.0085,0.0000,200,0.0593
0.0231,0.0000,0.0000,0.0000,0.0230,0.0000,200,0.0455
0.0237,0.0000,0.0000,0.0000,0.0236,0.0001,200,0.0456
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,0.0645
0.0091,0.0000,0.0000,0.0000,0.0088,0.0002,200,0.0610
0.0143,0.0000,0.0000,0.0000,0.0141,0.0001,200,0.0561
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,200,0.0611
0.0150,0.0000,0.0000,0.0000,0.0149,0.0000,200,0.0559
0.0062,0.0000,0.0000,0.0001,0.0059,0.0001,200,0.0653
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.0609
0.0121,0.0000,0.0000,0.0000,0.0120,0.0000,200,0.0599
0.0127,0.0000,0.0000,0.0000,0.0124,0.0002,200,0.0599
0.0473,0.0000,0.0000,0.0000,0.0472,0.0000,200,0.0254
0.0192,0.0000,0.0000,0.0000,0.0187,0.0002,200,0.0544
0.0251,0.0000,0.0000,0.0000,0.0248,0.0003,200,0.0489
0.0518,0.0000,0.0000,0.0022,0.0491,0.0004,200,0.0229
0.0293,0.0000,0.0000,0.0014,0.0277,0.0001,200,0.0456
0.0306,0.0000,0.0000,0.0000,0.0303,0.0003,200,0.0447
0.0115,0.0000,0.0000,0.0000,0.0114,0.0000,200,0.0639
0.0157,0.0000,0.0000,0.0000,0.0154,0.0002,200,0.0598
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,200,0.0693
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,0.0673
0.0298,0.0000,0.0000,0.0000,0.0297,0.0001,200,0.0472
0.0285,0.0000,0.0000,0.0000,0.0283,0.0002,200,0.0491
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,0.0749
0.0185,0.0000,0.0000,0.0000,0.0184,0.0001,200,0.0599
0.0107,0.0000,0.0000,0.0000,0.0104,0.0002,200,0.0686
0.0257,0.0000,0.0000,0.0000,0.0248,0.0001,200,0.0541
0.0210,0.0000,0.0000,0.0000,0.0209,0.0001,200,0.0596
0.0424,0.0000,0.0000,0.0000,0.0423,0.0000,200,0.0383
0.0094,0.0000,0.0000,0.0000,0.0078,0.0013,200,0.0726
0.0119,0.0000,0.0000,0.0005,0.0113,0.0000,200,0.0703
0.0243,0.0000,0.0000,0.0001,0.0242,0.0000,200,0.0580
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.0717
0.0088,0.0000,0.0000,0.0000,0.0085,0.0003,200,0.0736
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.0784
0.0171,0.0000,0.0000,0.0001,0.0168,0.0002,200,0.0660
0.0234,0.0000,0.0000,0.0000,0.0232,0.0001,200,0.0599
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,0.0806
0.0163,0.0000,0.0000,0.0000,0.0162,0.0000,200,0.0681
0.0021,0.0000,0.0000,0.0000,0.0021,0.0000,200,0.0824
0.0152,0.0000,0.0000,0.0000,0.0148,0.0001,200,0.0696
0.0043,0.0000,0.0000,0.0000,0.0031,0.0000,200,0.0808
0.0155,0.0000,0.0000,0.0002,0.0149,0.0003,200,0.0709
0.0043,0.0000,0.0000,0.0000,0.0042,0.0001,200,0.0823
0.0281,0.0000,0.0000,0.0000,0.0274,0.0000,200,0.0586
0.0113,0.0000,0.0000,0.0000,0.0112,0.0000,200,0.0761
0.0260,0.0000,0.0000,0.0000,0.0259,0.0000,200,0.0614
0.0400,0.0000,0.0000,0.0005,0.0394,0.0000,200,0.0475
0.0260,0.0000,0.0000,0.0000,0.0257,0.0000,200,0.0618
0.0038,0.0000,0.0000,0.0000,0.0032,0.0005,200,0.0848
0.0132,0.0000,0.0000,0.0000,0.0131,0.0000,200,0.0754
0.0145,0.0000,0.0000,0.0000,0.0142,0.0000,200,0.0746
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,200,0.0822
0.0051,0.0000,0.0000,0.0000,0.0050,0.0001,200,0.0844
0.0074,0.0000,0.0000,0.0000,0.0061,0.0012,200,0.0841
0.0416,0.0000,0.0000,0.0000,0.0400,0.0015,200,0.0500
0.0264,0.0000,0.0000,0.0000,0.0253,0.0011,200,0.0666
0.0277,0.0000,0.0000,0.0000,0.0262,0.0009,200,0.0653
0.0054,0.0000,0.0000,0.0000,0.0050,0.0004,200,0.0878
0.0413,0.0000,0.0000,0.0000,0.0412,0.0001,200,0.0540
0.0135,0.0000,0.0000,0.0000,0.0134,0.0000,200,0.0821
0.0133,0.0000,0.0000,0.0000,0.0109,0.0023,200,0.0823
0.0159,0.0000,0.0000,0.0001,0.0156,0.0001,200,0.0798
0.0360,0.0000,0.0000,0.0001,0.0359,0.0000,200,0.0597
0.0250,0.0000,0.0000,0.0002,0.0221,0.0024,200,0.0707
0.0072,0.0000,0.0000,0.0000,0.0050,0.0021,200,0.0886
0.0104,0.0000,0.0000,0.0001,0.0096,0.0006,200,0.0865
0.0079,0.0000,0.0000,0.0011,0.0067,0.0000,200,0.0891
0.0022,0.0000,0.0000,0.0000,0.0021,0.0000,200,0.0956
0.0083,0.0000,0.0000,0.0000,0.0083,0.0000,200,0.0895
0.0196,0.0000,0.0000,0.0002,0.0193,0.0000,200,0.0793
0.0270,0.0000,0.0000,0.0001,0.0265,0.0000,200,0.0718
0.0291,0.0000,0.0000,0.0000,0.0275,0.0010,200,0.0701
0.0161,0.0000,0.0000,0.0000,0.0159,0.0002,200,0.0832
0.0143,0.0000,0.0000,0.0000,0.0142,0.0000,200,0.0851
0.0040,0.0000,0.0000,0.0000,0.0037,0.0003,200,0.0957
0.0447,0.0000,0.0000,0.0000,0.0447,0.0000,200,0.0557
0.0131,0.0000,0.0000,0.0000,0.0130,0.0001,200,0.0875
0.0057,0.0000,0.0000,0.0000,0.0056,0.0001,200,0.0957
0.0029,0.0000,0.0000,0.0001,0.0026,0.0001,200,0.0991
0.0146,0.0000,0.0000,0.0000,0.0145,0.0000,200,0.0875
0.0244,0.0000,0.0000,0.0000,0.0243,0.0002,200,0.0777
0.0371,0.0000,0.0000,0.0001,0.0370,0.0000,200,0.0657
0.0399,0.0000,0.0000,0.0000,0.0397,0.0001,200,0.0634
0.0025,0.0000,0.0000,0.0000,0.0024,0.0001,200,0.1015
0.0450,0.0000,0.0000,0.0000,0.0449,0.0000,200,0.0596
0.0202,0.0000,0.0000,0.0000,0.0201,0.0001,200,0.0845
0.0233,0.0000,0.0000,0.0000,0.0228,0.0004,200,0.0824
0.0171,0.0000,0.0000,0.0004,0.0166,0.0000,200,0.0886
0.0348,0.0000,0.0000,0.0001,0.0341,0.0003,200,0.0720
0.0023,0.0000,0.0000,0.0000,0.0022,0.0000,200,0.1046
0.0197,0.0000,0.0000,0.0000,0.0196,0.0000,200,0.0875
0.0520,0.0000,0.0000,0.0000,0.0519,0.0000,200,0.0558
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.1033
0.0071,0.0000,0.0000,0.0000,0.0066,0.0003,200,0.1021
0.0028,0.0000,0.0000,0.0000,0.0027,0.0000,200,0.1069
0.0394,0.0000,0.0000,0.0000,0.0391,0.0001,200,0.0726
0.0258,0.0000,0.0000,0.0000,0.0257,0.0000,200,0.0866
0.0130,0.0000,0.0000,0.0000,0.0129,0.0000,200,0.0993
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,0.1020
0.0131,0.0000,0.0000,0.0000,0.0130,0.0000,200,0.0994
0.0173,0.0000,0.0000,0.0002,0.0170,0.0000,200,0.0953
0.0068,0.0000,0.0000,0.0001,0.0066,0.0000,200,0.1057
0.0296,0.0000,0.0000,0.0001,0.0294,0.0000,200,0.0831
0.0149,0.0000,0.0000,0.0000,0.0148,0.0001,200,0.0978
0.0164,0.0000,0.0000,0.0000,0.0163,0.0000,200,0.0968
0.0381,0.0000,0.0000,0.0000,0.0379,0.0000,200,0.0754
0.0211,0.0000,0.0000,0.0008,0.0202,0.0001,200,0.0930
0.0020,0.0000,0.0000,0.0000,0.0019,0.0001,200,0.1126
0.0750,0.0000,0.0000,0.0000,0.0750,0.0000,200,0.0396
0.0196,0.0000,0.0000,0.0001,0.0195,0.0000,200,0.0958
0.0408,0.0000,0.0000,0.0000,0.0407,0.0000,200,0.0753
0.0041,0.0000,0.0000,0.0000,0.0040,0.0001,200,0.1120
0.0023,0.0000,0.0000,0.0000,0.0023,0.0001,200,0.1146
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1127
0.0686,0.0000,0.0000,0.0000,0.0683,0.0001,200,0.0490
0.0211,0.0000,0.0000,0.0000,0.0210,0.0000,200,0.0970
0.0125,0.0000,0.0000,0.0000,0.0124,0.0000,200,0.1057
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,0.1146
0.0351,0.0000,0.0000,0.0000,0.0350,0.0001,200,0.0867
0.0302,0.0000,0.0000,0.0023,0.0260,0.0000,200,0.0916
0.0241,0.0000,0.0000,0.0000,0.0239,0.0001,200,0.0978
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,200,0.1123
0.0086,0.0000,0.0000,0.0001,0.0084,0.0000,200,0.1135
0.0088,0.0000,0.0000,0.0000,0.0085,0.0000,200,0.1141
0.0208,0.0000,0.0000,0.0000,0.0207,0.0000,200,0.1021
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.1126
0.0070,0.0000,0.0000,0.0000,0.0056,0.0013,200,0.1182
0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.1219
0.0264,0.0000,0.0000,0.0000,0.0263,0.0000,200,0.0988
0.0256,0.0000,0.0000,0.0000,0.0246,0.0000,200,0.0998
0.0178,0.0000,0.0000,0.0000,0.0177,0.0000,200,0.1084
0.0094,0.0000,0.0000,0.0000,0.0092,0.0002,200,0.1169
0.0280,0.0000,0.0000,0.0000,0.0279,0.0000,200,0.0988
0.0104,0.0000,0.0000,0.0000,0.0104,0.0000,200,0.1170
0.0054,0.0000,0.0000,0.0000,0.0052,0.0002,200,0.1220
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.1154
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1235
0.0124,0.0000,0.0000,0.0000,0.0123,0.0000,200,0.1161
0.0074,0.0000,0.0000,0.0000,0.0073,0.0001,200,0.1218
0.0219,0.0000,0.0000,0.0000,0.0219,0.0000,200,0.1078
0.0014,0.0000,0.0000,0.0001,0.0013,0.0000,200,0.1285
0.0741,0.0000,0.0000,0.0000,0.0740,0.0001,200,0.0560
0.0028,0.0000,0.0000,0.0000,0.0027,0.0000,200,0.1274
0.0077,0.0000,0.0000,0.0000,0.0074,0.0002,200,0.1252
0.0238,0.0000,0.0000,0.0000,0.0237,0.0000,200,0.1092
0.0374,0.0000,0.0000,0.0000,0.0374,0.0000,200,0.0956
0.0170,0.0000,0.0000,0.0000,0.0169,0.0000,200,0.1161
0.0414,0.0000,0.0000,0.0004,0.0410,0.0000,200,0.0917
0.0113,0.0000,0.0000,0.0000,0.0113,0.0000,200,0.1218
0.0753,0.0000,0.0000,0.0000,0.0751,0.0000,200,0.0580
0.0291,0.0000,0.0000,0.0000,0.0289,0.0001,200,0.1047
0.0602,0.0000,0.0000,0.0002,0.0600,0.0000,200,0.0740
0.0338,0.0000,0.0000,0.0000,0.0337,0.0000,200,0.1006
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,200,0.1253
0.0227,0.0000,0.0000,0.0000,0.0226,0.0001,200,0.1125
0.0317,0.0000,0.0000,0.0000,0.0316,0.0001,200,0.1040
0.0085,0.0000,0.0000,0.0000,0.0084,0.0000,200,0.1274
0.0242,0.0000,0.0000,0.0000,0.0239,0.0003,200,0.1125
0.0139,0.0000,0.0000,0.0000,0.0139,0.0000,200,0.1229
0.0016,0.0000,0.0000,0.0000,0.0015,0.0000,200,0.1357
0.0047,0.0000,0.0000,0.0000,0.0046,0.0001,200,0.1331
0.0043,0.0000,0.0000,0.0001,0.0038,0.0001,200,0.1339
0.0060,0.0000,0.0000,0.0000,0.0058,0.0001,200,0.1331
0.0267,0.0000,0.0000,0.0000,0.0267,0.0000,200,0.1123
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.1342
0.0090,0.0000,0.0000,0.0000,0.0090,0.0000,200,0.1302
0.0024,0.0000,0.0000,0.0002,0.0021,0.0001,200,0.1369
0.0266,0.0000,0.0000,0.0000,0.0263,0.0003,200,0.1132
0.0373,0.0000,0.0000,0.0000,0.0371,0.0002,200,0.1028
0.0040,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1367
0.0404,0.0000,0.0000,0.0000,0.0404,0.0001,200,0.1005
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.1378
0.0085,0.0000,0.0000,0.0000,0.0085,0.0000,200,0.1333
0.0021,0.0000,0.0000,0.0001,0.0017,0.0000,200,0.1398
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.1330
0.0247,0.0000,0.0000,0.0000,0.0246,0.0000,200,0.1182
0.0205,0.0000,0.0000,0.0000,0.0201,0.0003,200,0.1228
0.0156,0.0000,0.0000,0.0000,0.0155,0.0001,200,0.1283
0.0066,0.0000,0.0000,0.0000,0.0064,0.0001,200,0.1373
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1352
0.0059,0.0000,0.0000,0.0000,0.0054,0.0004,200,0.1392
0.0049,0.0000,0.0000,0.0000,0.0046,0.0003,200,0.1407
0.0501,0.0000,0.0000,0.0000,0.0500,0.0001,200,0.0956
0.0130,0.0000,0.0000,0.0000,0.0128,0.0001,200,0.1329
0.0016,0.0000,0.0000,0.0000,0.0015,0.0001,200,0.1451
0.0373,0.0000,0.0000,0.0001,0.0368,0.0003,200,0.1097
0.0575,0.0000,0.0000,0.0007,0.0550,0.0000,200,0.0895
0.0172,0.0000,0.0000,0.0000,0.0171,0.0000,200,0.1302
0.0045,0.0000,0.0000,0.0007,0.0037,0.0000,200,0.1429
0.0039,0.0000,0.0000,0.0003,0.0035,0.0000,200,0.1439
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,200,0.1419
0.0813,0.0000,0.0000,0.0000,0.0811,0.0002,200,0.0675
0.0134,0.0000,0.0000,0.0000,0.0133,0.0001,200,0.1359
0.0562,0.0000,0.0000,0.0024,0.0537,0.0001,200,0.0932
0.0323,0.0000,0.0000,0.0004,0.0319,0.0001,200,0.1176
0.0255,0.0000,0.0000,0.0000,0.0253,0.0001,200,0.1252
0.0118,0.0000,0.0000,0.0000,0.0117,0.0000,200,0.1391
0.0055,0.0000,0.0000,0.0000,0.0054,0.0001,200,0.1459
0.0100,0.0000,0.0000,0.0000,0.0098,0.0001,200,0.1418
0.0055,0.0000,0.0000,0.0000,0.0054,0.0001,200,0.1474
0.0759,0.0000,0.0000,0.0000,0.0756,0.0000,200,0.0771
0.0015,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.1515
0.0340,0.0000,0.0000,0.0001,0.0339,0.0000,200,0.1190
0.0052,0.0000,0.0000,0.0000,0.0050,0.0001,200,0.1485
0.0615,0.0000,0.0000,0.0001,0.0613,0.0000,200,0.0930
0.0253,0.0000,0.0000,0.0001,0.0249,0.0002,200,0.1292
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,200,0.1467
0.0161,0.0000,0.0000,0.0000,0.0160,0.0001,200,0.1392
0.0046,0.0000,0.0000,0.0000,0.0041,0.0004,200,0.1517
0.0173,0.0000,0.0000,0.0000,0.0172,0.0000,200,0.1391
0.0094,0.0000,0.0000,0.0001,0.0087,0.0000,200,0.1470
0.0308,0.0000,0.0000,0.0000,0.0307,0.0000,200,0.1262
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,200,0.1470
0.0506,0.0000,0.0000,0.0000,0.0505,0.0001,200,0.1072
0.0147,0.0000,0.0000,0.0000,0.0146,0.0000,200,0.1433
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,0.1553
0.0152,0.0000,0.0000,0.0002,0.0145,0.0000,200,0.1439
0.0327,0.0000,0.0000,0.0000,0.0325,0.0000,200,0.1269
0.0333,0.0000,0.0000,0.0000,0.0332,0.0001,200,0.1263
0.0021,0.0000,0.0000,0.0001,0.0020,0.0000,200,0.1581
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.1596
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.1507
0.0214,0.0000,0.0000,0.0000,0.0209,0.0002,200,0.1402
0.0267,0.0000,0.0000,0.0000,0.0265,0.0002,200,0.1349
0.0057,0.0000,0.0000,0.0000,0.0056,0.0001,200,0.1564
0.0091,0.0000,0.0000,0.0000,0.0088,0.0000,200,0.1536
0.0200,0.0000,0.0000,0.0000,0.0198,0.0002,200,0.1445
0.0264,0.0000,0.0000,0.0000,0.0263,0.0000,200,0.1381
0.0254,0.0000,0.0000,0.0001,0.0252,0.0001,200,0.1393
0.0238,0.0000,0.0000,0.0000,0.0237,0.0001,200,0.1409
0.0021,0.0000,0.0000,0.0000,0.0020,0.0000,200,0.1627
0.0193,0.0000,0.0000,0.0000,0.0176,0.0017,200,0.1457
0.0113,0.0000,0.0000,0.0000,0.0112,0.0000,200,0.1545
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.1621
0.0133,0.0000,0.0000,0.0000,0.0132,0.0001,200,0.1530
0.0115,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.1547
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,0.1563
0.0105,0.0000,0.0000,0.0000,0.0105,0.0000,200,0.1570
0.0028,0.0000,0.0000,0.0000,0.0025,0.0003,200,0.1647
0.0205,0.0000,0.0000,0.0000,0.0204,0.0000,200,0.1477
