response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0097,0.0000,0.0000,0.0000,0.0049,0.0024,200,0.0091
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.0143
0.0055,0.0000,0.0000,0.0000,0.0050,0.0004,200,0.0146
0.0019,0.0000,0.0000,0.0000,0.0018,0.0001,200,0.0186
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.0147
0.0081,0.0000,0.0000,0.0000,0.0073,0.0000,200,0.0133
0.0098,0.0010,0.0000,0.0002,0.0085,0.0000,200,0.0116
0.0133,0.0005,0.0000,0.0020,0.0107,0.0000,200,0.0084
0.0087,0.0000,0.0000,0.0000,0.0082,0.0001,200,0.0136
0.0180,0.0026,0.0000,0.0012,0.0140,0.0000,200,0.0050
0.0047,0.0000,0.0000,0.0000,0.0045,0.0002,200,0.0188
0.0021,0.0000,0.0000,0.0000,0.0020,0.0000,200,0.0214
0.0165,0.0004,0.0000,0.0020,0.0141,0.0000,200,0.0085
0.0214,0.0042,0.0000,0.0019,0.0152,0.0000,200,0.0037
0.0177,0.0000,0.0000,0.0022,0.0141,0.0005,200,0.0074
0.0123,0.0000,0.0000,0.0006,0.0113,0.0001,200,0.0131
0.0185,0.0010,0.0000,0.0020,0.0152,0.0003,200,0.0078
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.0230
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,200,0.0188
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.0145
0.0165,0.0000,0.0000,0.0001,0.0161,0.0003,200,0.0115
0.0057,0.0000,0.0000,0.0001,0.0056,0.0000,200,0.0223
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,0.0251
0.0159,0.0000,0.0000,0.0001,0.0098,0.0000,200,0.0132
0.0232,0.0000,0.0000,0.0021,0.0190,0.0000,200,0.0062
0.0181,0.0008,0.0000,0.0002,0.0170,0.0000,200,0.0118
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.0251
0.0269,0.0041,0.0000,0.0019,0.0208,0.0001,200,0.0037
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,0.0235
0.0050,0.0000,0.0000,0.0000,0.0049,0.0001,200,0.0264
0.0210,0.0010,0.0000,0.0002,0.0190,0.0008,200,0.0116
0.0178,0.0000,0.0000,0.0000,0.0177,0.0000,200,0.0149
0.0205,0.0004,0.0000,0.0002,0.0199,0.0000,200,0.0121
0.0056,0.0000,0.0000,0.0002,0.0054,0.0000,200,0.0280
0.0148,0.0000,0.0000,0.0000,0.0147,0.0000,200,0.0188
0.0125,0.0000,0.0000,0.0000,0.0125,0.0000,200,0.0214
0.0394,0.0000,0.0000,0.0000,0.0392,0.0001,200,0.0148
0.0232,0.0000,0.0000,0.0000,0.0231,0.0001,200,0.0310
0.0256,0.0000,0.0000,0.0000,0.0255,0.0000,200,0.0287
0.0397,0.0000,0.0000,0.0000,0.0396,0.0001,200,0.0147
0.0217,0.0000,0.0000,0.0000,0.0216,0.0001,200,0.0327
0.0225,0.0000,0.0000,0.0000,0.0225,0.0000,200,0.0326
0.0426,0.0000,0.0000,0.0019,0.0399,0.0000,200,0.0125
0.0427,0.0000,0.0000,0.0000,0.0413,0.0000,200,0.0125
0.0217,0.0000,0.0000,0.0002,0.0214,0.0000,200,0.0336
0.0255,0.0000,0.0000,0.0000,0.0254,0.0000,200,0.0299
0.0290,0.0000,0.0000,0.0000,0.0289,0.0000,200,0.0264
0.0302,0.0000,0.0000,0.0001,0.0300,0.0000,200,0.0254
0.0427,0.0000,0.0000,0.0000,0.0414,0.0002,200,0.0129
0.0243,0.0000,0.0000,0.0000,0.0242,0.0001,200,0.0314
0.0322,0.0000,0.0000,0.0000,0.0321,0.0000,200,0.0235
0.0262,0.0000,0.0000,0.0000,0.0259,0.0000,200,0.0295
0.0494,0.0000,0.0000,0.0022,0.0453,0.0000,200,0.0064
0.0267,0.0000,0.0000,0.0000,0.0267,0.0000,200,0.0291
0.0291,0.0000,0.0000,0.0000,0.0291,0.0000,200,0.0267
0.0478,0.0008,0.0000,0.0021,0.0449,0.0000,200,0.0082
0.0484,0.0000,0.0000,0.0001,0.0448,0.0000,200,0.0076
0.0293,0.0000,0.0000,0.0000,0.0292,0.0000,200,0.0268
0.0375,0.0000,0.0000,0.0000,0.0375,0.0000,200,0.0186
0.0517,0.0010,0.0000,0.0021,0.0450,0.0036,200,0.0080
0.0445,0.0000,0.0000,0.0000,0.0408,0.0037,200,0.0153
0.0296,0.0000,0.0000,0.0000,0.0245,0.0050,200,0.0305
0.0263,0.0000,0.0000,0.0000,0.0262,0.0000,200,0.0339
0.0051,0.0000,0.0000,0.0000,0.0050,0.0001,200,0.0552
0.0386,0.0000,0.0000,0.0000,0.0385,0.0000,200,0.0218
0.0417,0.0000,0.0000,0.0000,0.0416,0.0000,200,0.0187
0.0268,0.0000,0.0000,0.0000,0.0268,0.0000,200,0.0336
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,0.0554
0.0405,0.0000,0.0000,0.0000,0.0404,0.0000,200,0.0201
0.0355,0.0000,0.0000,0.0000,0.0354,0.0000,200,0.0252
0.0458,0.0000,0.0000,0.0000,0.0458,0.0000,200,0.0149
0.0574,0.0046,0.0000,0.0020,0.0507,0.0000,200,0.0034
0.0474,0.0000,0.0000,0.0000,0.0468,0.0000,200,0.0134
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,0.0554
0.0068,0.0000,0.0000,0.0001,0.0067,0.0000,200,0.0542
0.0506,0.0000,0.0000,0.0006,0.0497,0.0000,200,0.0104
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,0.0559
0.0286,0.0000,0.0000,0.0001,0.0283,0.0001,200,0.0327
0.0427,0.0000,0.0000,0.0000,0.0426,0.0000,200,0.0187
0.0522,0.0000,0.0000,0.0004,0.0503,0.0001,200,0.0093
0.0314,0.0000,0.0000,0.0000,0.0313,0.0000,200,0.0301
0.0492,0.0003,0.0000,0.0004,0.0476,0.0008,200,0.0138
0.0488,0.0000,0.0000,0.0000,0.0487,0.0001,200,0.0144
0.0080,0.0000,0.0000,0.0000,0.0079,0.0001,200,0.0557
0.0522,0.0008,0.0000,0.0002,0.0511,0.0001,200,0.0118
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,0.0553
0.0102,0.0000,0.0000,0.0000,0.0101,0.0000,200,0.0544
0.0451,0.0000,0.0000,0.0000,0.0450,0.0000,200,0.0197
0.0615,0.0043,0.0000,0.0020,0.0550,0.0001,200,0.0036
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,0.0561
0.0619,0.0041,0.0000,0.0013,0.0564,0.0000,200,0.0037
0.0053,0.0000,0.0000,0.0001,0.0052,0.0000,200,0.0604
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,200,0.0560
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,0.0607
0.0106,0.0000,0.0000,0.0000,0.0105,0.0001,200,0.0556
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,0.0601
0.0384,0.0000,0.0000,0.0000,0.0383,0.0000,200,0.0281
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,0.0603
0.0459,0.0000,0.0000,0.0000,0.0349,0.0110,200,0.0207
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,0.0606
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,0.0558
0.0065,0.0000,0.0000,0.0000,0.0063,0.0001,200,0.0609
0.0018,0.0000,0.0000,0.0000,0.0017,0.0000,200,0.0657
0.0474,0.0000,0.0000,0.0000,0.0471,0.0000,200,0.0205
0.0075,0.0000,0.0000,0.0000,0.0073,0.0000,200,0.0613
0.0024,0.0000,0.0000,0.0001,0.0022,0.0001,200,0.0664
0.0136,0.0000,0.0000,0.0000,0.0135,0.0000,200,0.0558
0.0015,0.0000,0.0000,0.0000,0.0014,0.0001,200,0.0679
0.0142,0.0000,0.0000,0.0000,0.0141,0.0000,200,0.0557
0.0115,0.0000,0.0000,0.0021,0.0049,0.0000,200,0.0598
0.0073,0.0000,0.0000,0.0000,0.0073,0.0000,200,0.0640
0.0066,0.0000,0.0000,0.0001,0.0064,0.0001,200,0.0647
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.0655
0.0176,0.0000,0.0000,0.0000,0.0175,0.0000,200,0.0543
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,200,0.0694
0.0172,0.0000,0.0000,0.0001,0.0171,0.0000,200,0.0551
0.0034,0.0000,0.0000,0.0002,0.0030,0.0001,200,0.0694
0.0126,0.0000,0.0000,0.0000,0.0125,0.0000,200,0.0604
0.0177,0.0000,0.0000,0.0000,0.0176,0.0001,200,0.0559
0.0013,0.0000,0.0000,0.0002,0.0011,0.0000,200,0.0723
0.0184,0.0000,0.0000,0.0000,0.0075,0.0000,200,0.0556
0.0132,0.0000,0.0000,0.0000,0.0131,0.0000,200,0.0611
0.0144,0.0000,0.0000,0.0000,0.0143,0.0000,200,0.0603
0.0122,0.0000,0.0000,0.0000,0.0118,0.0001,200,0.0632
0.0202,0.0000,0.0000,0.0000,0.0199,0.0003,200,0.0561
0.0077,0.0000,0.0000,0.0000,0.0076,0.0000,200,0.0687
0.0029,0.0000,0.0000,0.0000,0.0026,0.0003,200,0.0736
0.0091,0.0000,0.0000,0.0000,0.0088,0.0003,200,0.0676
0.0094,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.0674
0.0060,0.0000,0.0000,0.0000,0.0059,0.0001,200,0.0714
0.0121,0.0000,0.0000,0.0000,0.0121,0.0000,200,0.0660
0.0174,0.0000,0.0000,0.0000,0.0173,0.0000,200,0.0607
0.0179,0.0000,0.0000,0.0000,0.0176,0.0003,200,0.0602
0.0046,0.0000,0.0000,0.0000,0.0039,0.0005,200,0.0747
0.0191,0.0000,0.0000,0.0001,0.0189,0.0001,200,0.0606
0.0244,0.0000,0.0000,0.0000,0.0243,0.0001,200,0.0553
0.0699,0.0005,0.0000,0.0004,0.0690,0.0001,200,0.0102
0.0093,0.0000,0.0000,0.0001,0.0089,0.0002,200,0.0713
0.0026,0.0000,0.0000,0.0002,0.0024,0.0001,200,0.0781
0.0251,0.0000,0.0000,0.0000,0.0251,0.0000,200,0.0560
0.0217,0.0000,0.0000,0.0064,0.0152,0.0001,200,0.0598
0.0167,0.0000,0.0000,0.0001,0.0163,0.0003,200,0.0653
0.0212,0.0000,0.0000,0.0000,0.0207,0.0004,200,0.0614
0.0163,0.0000,0.0000,0.0000,0.0162,0.0001,200,0.0665
0.0202,0.0000,0.0000,0.0000,0.0202,0.0001,200,0.0630
0.0026,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0808
0.0224,0.0000,0.0000,0.0000,0.0223,0.0001,200,0.0615
0.0081,0.0000,0.0000,0.0000,0.0079,0.0001,200,0.0763
0.0180,0.0000,0.0000,0.0000,0.0179,0.0000,200,0.0665
0.0213,0.0000,0.0000,0.0001,0.0211,0.0000,200,0.0637
0.0076,0.0000,0.0000,0.0002,0.0074,0.0000,200,0.0777
0.0118,0.0000,0.0000,0.0001,0.0116,0.0000,200,0.0740
0.0108,0.0000,0.0000,0.0000,0.0106,0.0001,200,0.0754
0.0068,0.0000,0.0000,0.0000,0.0067,0.0001,200,0.0797
0.0148,0.0000,0.0000,0.0000,0.0147,0.0001,200,0.0721
0.0330,0.0000,0.0000,0.0050,0.0270,0.0001,200,0.0542
0.0215,0.0000,0.0000,0.0000,0.0210,0.0005,200,0.0662
0.0052,0.0000,0.0000,0.0001,0.0049,0.0000,200,0.0825
0.0233,0.0000,0.0000,0.0001,0.0231,0.0000,200,0.0645
0.0271,0.0000,0.0000,0.0000,0.0270,0.0001,200,0.0615
0.0151,0.0000,0.0000,0.0000,0.0146,0.0004,200,0.0743
0.0250,0.0000,0.0000,0.0000,0.0247,0.0002,200,0.0651
0.0292,0.0000,0.0000,0.0000,0.0291,0.0000,200,0.0609
0.0134,0.0000,0.0000,0.0000,0.0134,0.0000,200,0.0767
0.0291,0.0000,0.0000,0.0000,0.0288,0.0002,200,0.0612
0.0051,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.0853
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,0.0858
0.0021,0.0000,0.0000,0.0000,0.0021,0.0000,200,0.0901
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,200,0.0820
0.0228,0.0000,0.0000,0.0000,0.0225,0.0002,200,0.0698
0.0121,0.0000,0.0000,0.0000,0.0116,0.0004,200,0.0806
0.0151,0.0000,0.0000,0.0000,0.0149,0.0001,200,0.0781
0.0070,0.0000,0.0000,0.0000,0.0067,0.0002,200,0.0870
0.0416,0.0000,0.0000,0.0007,0.0408,0.0001,200,0.0544
0.0060,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.0902
0.0297,0.0000,0.0000,0.0000,0.0296,0.0000,200,0.0666
0.0354,0.0000,0.0000,0.0000,0.0354,0.0000,200,0.0608
0.0250,0.0000,0.0000,0.0000,0.0228,0.0021,200,0.0714
0.0086,0.0000,0.0000,0.0000,0.0059,0.0027,200,0.0878
0.0198,0.0000,0.0000,0.0000,0.0182,0.0016,200,0.0766
0.0100,0.0000,0.0000,0.0000,0.0074,0.0026,200,0.0865
0.0168,0.0000,0.0000,0.0000,0.0147,0.0021,200,0.0781
0.0324,0.0000,0.0000,0.0000,0.0321,0.0000,200,0.0642
0.0241,0.0000,0.0000,0.0000,0.0240,0.0000,200,0.0728
0.0095,0.0000,0.0000,0.0000,0.0093,0.0001,200,0.0879
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,0.0886
0.0110,0.0000,0.0000,0.0000,0.0109,0.0000,200,0.0877
0.0176,0.0000,0.0000,0.0000,0.0171,0.0004,200,0.0811
0.0154,0.0000,0.0000,0.0000,0.0153,0.0000,200,0.0839
0.0233,0.0000,0.0000,0.0000,0.0232,0.0000,200,0.0764
0.0181,0.0000,0.0000,0.0000,0.0180,0.0000,200,0.0815
0.0168,0.0000,0.0000,0.0000,0.0167,0.0001,200,0.0834
0.0049,0.0000,0.0000,0.0001,0.0047,0.0001,200,0.0960
0.0165,0.0000,0.0000,0.0000,0.0164,0.0000,200,0.0844
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,0.0966
0.0077,0.0000,0.0000,0.0000,0.0076,0.0000,200,0.0962
0.0196,0.0000,0.0000,0.0000,0.0195,0.0000,200,0.0844
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,200,0.0964
0.0038,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.1002
0.0179,0.0000,0.0000,0.0001,0.0176,0.0000,200,0.0862
0.0136,0.0000,0.0000,0.0000,0.0131,0.0000,200,0.0904
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,200,0.0965
0.0249,0.0000,0.0000,0.0000,0.0248,0.0000,200,0.0797
0.0221,0.0000,0.0000,0.0000,0.0219,0.0000,200,0.0828
0.0086,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.0969
0.0162,0.0000,0.0000,0.0000,0.0160,0.0002,200,0.0900
0.0297,0.0000,0.0000,0.0000,0.0297,0.0000,200,0.0766
0.0345,0.0000,0.0000,0.0000,0.0343,0.0000,200,0.0719
0.0233,0.0000,0.0000,0.0000,0.0232,0.0001,200,0.0834
0.0220,0.0000,0.0000,0.0000,0.0219,0.0000,200,0.0849
0.0148,0.0000,0.0000,0.0003,0.0126,0.0002,200,0.0927
0.0119,0.0000,0.0000,0.0000,0.0118,0.0000,200,0.0962
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,200,0.1039
0.0165,0.0000,0.0000,0.0040,0.0123,0.0001,200,0.0927
0.0430,0.0000,0.0000,0.0000,0.0429,0.0001,200,0.0666
0.0363,0.0000,0.0000,0.0000,0.0361,0.0000,200,0.0736
0.0041,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1063
0.0067,0.0000,0.0000,0.0000,0.0066,0.0000,200,0.1040
0.0398,0.0000,0.0000,0.0000,0.0397,0.0001,200,0.0713
0.0125,0.0000,0.0000,0.0000,0.0124,0.0000,200,0.0993
0.0131,0.0000,0.0000,0.0000,0.0128,0.0003,200,0.0987
0.0019,0.0000,0.0000,0.0000,0.0018,0.0000,200,0.1104
0.0028,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.1099
0.0168,0.0000,0.0000,0.0001,0.0167,0.0000,200,0.0963
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.1075
0.0199,0.0000,0.0000,0.0004,0.0191,0.0003,200,0.0939
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,200,0.1069
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,0.1046
0.0277,0.0000,0.0000,0.0007,0.0270,0.0000,200,0.0872
0.0110,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.1041
0.0179,0.0000,0.0000,0.0003,0.0175,0.0000,200,0.0979
0.0196,0.0000,0.0000,0.0000,0.0195,0.0000,200,0.0965
0.0120,0.0000,0.0000,0.0000,0.0120,0.0000,200,0.1040
0.0027,0.0000,0.0000,0.0000,0.0021,0.0006,200,0.1145
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,0.1128
0.0249,0.0000,0.0000,0.0000,0.0249,0.0000,200,0.0923
0.0108,0.0000,0.0000,0.0000,0.0105,0.0002,200,0.1067
0.0218,0.0000,0.0000,0.0000,0.0217,0.0000,200,0.0961
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.1150
0.0262,0.0000,0.0000,0.0000,0.0260,0.0001,200,0.0923
0.0175,0.0000,0.0000,0.0000,0.0174,0.0001,200,0.1016
0.0183,0.0000,0.0000,0.0000,0.0181,0.0002,200,0.1009
0.0537,0.0000,0.0000,0.0001,0.0535,0.0000,200,0.0661
0.0285,0.0000,0.0000,0.0000,0.0279,0.0004,200,0.0921
0.0083,0.0000,0.0000,0.0000,0.0081,0.0000,200,0.1123
0.0069,0.0000,0.0000,0.0000,0.0066,0.0003,200,0.1145
0.0042,0.0000,0.0000,0.0000,0.0037,0.0004,200,0.1173
0.0016,0.0000,0.0000,0.0000,0.0016,0.0000,200,0.1198
0.0157,0.0000,0.0000,0.0000,0.0153,0.0000,200,0.1063
0.0616,0.0000,0.0000,0.0000,0.0615,0.0000,200,0.0610
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,0.1193
0.0188,0.0000,0.0000,0.0000,0.0186,0.0001,200,0.1040
0.0116,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.1117
0.0237,0.0000,0.0000,0.0000,0.0237,0.0000,200,0.0996
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,200,0.1161
0.0038,0.0000,0.0000,0.0000,0.0036,0.0002,200,0.1206
0.0317,0.0000,0.0000,0.0004,0.0311,0.0001,200,0.0932
0.0451,0.0000,0.0000,0.0000,0.0449,0.0001,200,0.0801
0.0351,0.0000,0.0000,0.0000,0.0332,0.0000,200,0.0902
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,0.1227
0.0223,0.0000,0.0000,0.0000,0.0222,0.0001,200,0.1040
0.0029,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.1234
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.1227
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,0.1184
0.0061,0.0000,0.0000,0.0001,0.0058,0.0001,200,0.1214
0.0039,0.0000,0.0000,0.0001,0.0036,0.0001,200,0.1244
0.0235,0.0000,0.0000,0.0000,0.0234,0.0000,200,0.1050
0.0293,0.0000,0.0000,0.0000,0.0292,0.0000,200,0.0997
0.0112,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.1184
0.0105,0.0000,0.0000,0.0000,0.0105,0.0000,200,0.1190
0.0052,0.0000,0.0000,0.0000,0.0047,0.0004,200,0.1249
0.0143,0.0000,0.0000,0.0000,0.0142,0.0001,200,0.1158
0.0020,0.0000,0.0000,0.0000,0.0019,0.0000,200,0.1289
0.0228,0.0000,0.0000,0.0000,0.0228,0.0000,200,0.1084
0.0205,0.0000,0.0000,0.0000,0.0201,0.0004,200,0.1109
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.1214
0.0188,0.0000,0.0000,0.0000,0.0185,0.0003,200,0.1138
0.0251,0.0000,0.0000,0.0000,0.0248,0.0002,200,0.1082
0.0131,0.0000,0.0000,0.0000,0.0130,0.0001,200,0.1206
0.0275,0.0000,0.0000,0.0000,0.0274,0.0000,200,0.1063
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.1234
0.0228,0.0000,0.0000,0.0000,0.0227,0.0001,200,0.1118
0.0343,0.0000,0.0000,0.0000,0.0341,0.0002,200,0.1010
0.0014,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.1339
0.0024,0.0000,0.0000,0.0000,0.0019,0.0000,200,0.1333
0.0117,0.0000,0.0000,0.0000,0.0113,0.0002,200,0.1243
0.0059,0.0000,0.0000,0.0002,0.0057,0.0000,200,0.1301
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,0.1326
0.0244,0.0000,0.0000,0.0000,0.0244,0.0000,200,0.1131
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.1338
0.0198,0.0000,0.0000,0.0000,0.0197,0.0000,200,0.1180
0.0120,0.0000,0.0000,0.0001,0.0119,0.0000,200,0.1262
0.0040,0.0000,0.0000,0.0001,0.0038,0.0001,200,0.1343
0.0037,0.0000,0.0000,0.0000,0.0033,0.0004,200,0.1347
0.0293,0.0000,0.0000,0.0000,0.0292,0.0000,200,0.1096
0.0160,0.0000,0.0000,0.0000,0.0160,0.0000,200,0.1229
0.0070,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.1321
0.0146,0.0000,0.0000,0.0000,0.0146,0.0000,200,0.1253
0.0413,0.0000,0.0000,0.0000,0.0412,0.0000,200,0.0987
0.0020,0.0000,0.0000,0.0000,0.0019,0.0001,200,0.1383
0.0256,0.0000,0.0000,0.0000,0.0254,0.0002,200,0.1151
0.0146,0.0000,0.0000,0.0000,0.0145,0.0000,200,0.1269
0.0361,0.0000,0.0000,0.0000,0.0356,0.0004,200,0.1055
0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,200,0.1383
0.0160,0.0000,0.0000,0.0000,0.0157,0.0002,200,0.1263
0.0214,0.0000,0.0000,0.0000,0.0209,0.0003,200,0.1213
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,0.1352
0.0343,0.0000,0.0000,0.0000,0.0341,0.0001,200,0.1091
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,0.1357
0.0046,0.0000,0.0000,0.0001,0.0044,0.0001,200,0.1392
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.1415
0.0174,0.0000,0.0000,0.0000,0.0173,0.0000,200,0.1273
0.0164,0.0000,0.0000,0.0000,0.0163,0.0000,200,0.1285
0.0557,0.0000,0.0000,0.0000,0.0554,0.0002,200,0.0894
0.0098,0.0000,0.0000,0.0003,0.0094,0.0000,200,0.1360
0.0023,0.0000,0.0000,0.0001,0.0022,0.0001,200,0.1438
0.0153,0.0000,0.0000,0.0002,0.0145,0.0004,200,0.1313
0.0674,0.0000,0.0000,0.0000,0.0672,0.0001,200,0.0794
0.0033,0.0000,0.0000,0.0001,0.0031,0.0000,200,0.1435
0.0070,0.0000,0.0000,0.0000,0.0067,0.0002,200,0.1403
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,0.1427
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,200,0.1400
0.0189,0.0000,0.0000,0.0000,0.0187,0.0001,200,0.1295
0.0322,0.0000,0.0000,0.0001,0.0320,0.0001,200,0.1173
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,0.1465
0.0335,0.0000,0.0000,0.0000,0.0335,0.0000,200,0.1161
0.0836,0.0000,0.0000,0.0000,0.0835,0.0000,200,0.0666
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,0.1477
0.0086,0.0000,0.0000,0.0001,0.0084,0.0001,200,0.1423
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,200,0.1442
0.0118,0.0000,0.0000,0.0001,0.0116,0.0000,200,0.1399
0.0105,0.0000,0.0000,0.0000,0.0104,0.0000,200,0.1416
0.0139,0.0000,0.0000,0.0000,0.0137,0.0001,200,0.1383
0.0411,0.0000,0.0000,0.0000,0.0410,0.0000,200,0.1111
0.0842,0.0000,0.0000,0.0000,0.0841,0.0001,200,0.0688
0.0216,0.0000,0.0000,0.0000,0.0214,0.0001,200,0.1314
0.0025,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.1507
0.0120,0.0000,0.0000,0.0000,0.0120,0.0000,200,0.1416
0.0259,0.0000,0.0000,0.0004,0.0252,0.0001,200,0.1284
0.0025,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.1518
0.0059,0.0000,0.0000,0.0000,0.0051,0.0007,200,0.1496
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,200,0.1521
0.0149,0.0000,0.0000,0.0000,0.0149,0.0000,200,0.1407
0.0283,0.0000,0.0000,0.0000,0.0282,0.0001,200,0.1275
0.0029,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.1530
0.0211,0.0000,0.0000,0.0000,0.0210,0.0001,200,0.1352
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,0.1480
0.0395,0.0000,0.0000,0.0000,0.0395,0.0000,200,0.1172
0.0198,0.0000,0.0000,0.0000,0.0196,0.0000,200,0.1377
0.0188,0.0000,0.0000,0.0000,0.0187,0.0001,200,0.1389
